d_date k1 k2 delta_z delta_max_at delta_min_at delta_dewp
2004-01-01 0.66111 0.720789 0.488594399257336 -2.9 3.8 -4.8
2004-01-02 0.353165 0.374803 0.488594399257336 -7.4 4.1 1
2004-01-03 0.945068 0.983021 0.488594399257336 1.7 -4.9 -6.7
2004-01-04 0.969773 0.985565 0.488594399257336 -2 -0.6 -8.7
2004-01-05 0.926999 0.964872 0.488594399257336 -0.6 1.3 -4.4
2004-01-06 0.765641 0.649978 0.488594399257336 -3 2.4 -1.6
2004-01-07 0.938714 0.944428 0.488594399257336 1.6 3.4 -5.1
2004-01-08 0.95556 0.970942 0.488594399257336 5.2 2.4 -5.6
2004-01-09 0.828533 0.868799 0.488594399257336 2.2 4.5 -4.4
2004-01-10 0.965693 0.968357 0.488594399257336 3.7 3.7 -8.2
2004-01-11 0.974126 0.97077 0.488594399257336 -2 2.5 -6.3
2004-01-12 0.973528 0.907366 0.488594399257336 -0.9 5.3 -6.3
2004-01-13 0.965938 0.957946 0.488594399257336 7.9 9.7 -10.9
2004-01-14 0.986544 0.966109 0.488594399257336 -3.6 0.9 -7.1
2004-01-15 0.930533 0.928888 0.488594399257336 2.2 2.2 -7.5
2004-01-16 0.935268 0.655887 0.488594399257336 -0.5 -4.3 -3.7
2004-01-17 0.960904 0.950341 0.488594399257336 -0.1 -0.2 -3.5
2004-01-18 0.929271 0.666146 0.488594399257336 -2 -1.3 -2.8
2004-01-19 0.929111 0.953591 0.488594399257336 -0.799999 0.6 -3.4
2004-01-20 0.41874 0.551531 0.488594399257336 -5.3 -2.4 -3.3
2004-01-21 0.961259 0.927184 0.488594399257336 -3.5 -0.4 -5.3
2004-01-22 0.94942 0.955923 0.488594399257336 -1.9 5 -10.5
2004-01-23 0.950018 0.977934 0.488594399257336 -1.6 -0.3 -9.2
2004-01-24 0.566002 0.522588 0.488594399257336 -1.4 -0.7 -3.4
2004-01-25 0.899877 0.938022 0.488594399257336 -2.1 -0.8 -2.5
2004-01-26 0.947158 0.955236 0.488594399257336 -1.6 0.7 -3.6
2004-01-27 0.910263 0.933367 0.488594399257336 -1.4 -0.4 -3.4
2004-01-28 0.944792 0.889822 0.488594399257336 -1.6 -1.9 -3.6
2004-01-29 0.943796 0.954246 0.488594399257336 1.3 1 -5.4
2004-01-30 0.941636 0.921154 0.488594399257336 0 0.7 -3.5
2004-01-31 0.63075 0.931044 0.488594399257336 -3.2 1.3 0.5
2006-01-01 0.566397 0.653658 0.488594399257336 -3.4 -2.2 -3.2
2006-01-18 0.850544 0.754403 0.488594399257336 -1.6 1.2 -4.5
2006-01-19 0.842054 0.915726 0.488594399257336 -4.4 0.3 0.2
2006-01-22 0.970592 0.964905 0.488594399257336 -2.8 1.2 -6.6
