d_date k1 k2 delta_z delta_max_at delta_min_at delta_dewp
2003-04-01 0.952094 0.841879 0.488594399257336 3.1 -0.2 -7.6
2003-04-02 0.718191 0.845675 0.488594399257336 -2.3 -4.9 -0.0999999
2003-04-03 0.570697 0.977003 0.488594399257336 -3.9 -1.4 0.8
2003-04-04 0.736831 0.814448 0.488594399257336 -2.3 -2.2 2.4
2003-04-05 0.913017 0.963561 0.488594399257336 -1.9 -1.6 2.8
2003-04-06 0.955632 0.975071 0.488594399257336 -0.700001 -2.1 0.7
2003-04-07 0.953831 0.974446 0.488594399257336 -1.5 0 -1.6
2003-04-08 0.962558 0.981944 0.488594399257336 -1.4 3.2 -6.5
2003-04-11 0.834995 0.722628 0.488594399257336 0.6 -3.9 0.5
2003-04-12 0.833477 0.908928 0.488594399257336 0.300001 -1.3 1.9
2003-04-13 0.522596 0.758192 0.488594399257336 -2.9 -1.1 0.6
2003-04-14 0.259748 0.283708 0.488594399257336 -3.6 -4.2 -3
2003-04-15 0.687254 0.969462 0.488594399257336 -1.7 4.8 3.4
2003-04-16 0.96439 0.971798 0.488594399257336 -0.9 -5.1 0.3
2003-04-17 0.460334 0.60861 0.488594399257336 -2.1 -2.6 -3.1
2003-04-18 0.328161 0.950089 0.488594399257336 -3.8 -1.9 -1.9
2003-04-19 0.967612 0.96747 0.488594399257336 -0.5 -2.1 -3.8
2003-04-20 0.845491 0.848309 0.488594399257336 -0.700001 2.9 -6.3
2003-04-21 0.557684 0.639429 0.488594399257336 -2 -2.9 -2.7
2003-04-22 0.64111 0.946048 0.488594399257336 -2.7 -5.7 -2.2
2003-04-23 0.587375 0.972375 0.488594399257336 -2.3 0.299999 -2.5
2003-04-24 0.803467 0.948314 0.488594399257336 0.4 0.5 1.1
2003-04-25 0.546636 0.703011 0.488594399257336 -2.9 -3.7 0.2
2003-04-26 0.958891 0.987722 0.488594399257336 0.800001 -1.7 2.1
2003-04-27 0.990345 0.933198 0.488594399257336 1.7 -2.4 2.6
2003-04-28 0.771207 0.905715 0.488594399257336 -1.4 -2.5 2.9
2003-04-29 0.961956 0.976324 0.488594399257336 -0.5 -1.6 -2.4
2003-04-30 0.974322 0.98296 0.488594399257336 -0.5 -2.7 -0.3
2004-04-01 0.255466 0.412972 0.488594399257336 -3.2 -1.3 -2.3
2004-04-02 0.594364 0.592134 0.488594399257336 -1.3 -1.8 -2.4
