d_date k1 k2 delta_z delta_max_at delta_min_at delta_dewp
2003-12-01 0.563711 0.482221 0.837590398726863 -0.8 -1.6 -8.2
2003-12-02 0.865685 0.839783 0.837590398726863 -0.7 -2.5 -3.5
2003-12-03 0.975112 0.897227 0.837590398726863 -1.5 -2.4 -5.5
2003-12-04 0.55701 0.451151 0.837590398726863 4.3 -4.1 -6.2
2003-12-05 0.482297 0.652257 0.837590398726863 -1.6 -3.3 -2.7
2003-12-06 0.462782 0.48155 0.837590398726863 -5.2 -3.1 -3.2
2003-12-07 0.630709 0.931286 0.837590398726863 -7.5 -1.2 -2.2
2003-12-08 0.988567 0.994936 0.837590398726863 -3.2 -0.4 -3.3
2003-12-09 0.655549 0.443326 0.837590398726863 -0.2 -1.4 -6.7
2003-12-10 0.50299 0.925955 0.837590398726863 -8.6 -5.4 -4.6
2003-12-11 0.790324 0.933783 0.837590398726863 -6.7 -3.2 -3.8
2003-12-12 0.635366 0.570508 0.837590398726863 -2.2 -3.8 -3.7
2003-12-13 0.536814 0.714101 0.837590398726863 -6.8 -1.8 -2.2
2003-12-14 0.748132 0.995317 0.837590398726863 -7 -0.5 -2.5
2003-12-15 0.969219 0.962917 0.837590398726863 -2.2 -0.6 -5
2003-12-16 0.911235 0.867223 0.837590398726863 0.9 1.1 -4.9
2003-12-17 0.899387 0.923406 0.837590398726863 2.3 3.6 -2.5
2003-12-18 0.899409 0.949936 0.837590398726863 3.2 5.8 -3.4
2003-12-19 0.857224 0.612411 0.837590398726863 7.3 5.1 -6.3
2003-12-20 0.479278 0.528981 0.837590398726863 -1.1 -1.7 -1.8
2003-12-21 0.976243 0.925503 0.837590398726863 -1.9 -0.2 -3.3
2003-12-22 0.818287 0.690894 0.837590398726863 3 -0.1 -5.3
2003-12-23 0.471535 0.47485 0.837590398726863 -0.5 -2.4 -5.7
2003-12-24 0.379187 0.380629 0.837590398726863 -3.2 -4.2 -4
2003-12-25 0.44523 0.711199 0.837590398726863 -6.4 -1.1 -3.3
2003-12-26 0.783301 0.972955 0.837590398726863 -6.7 0.3 -0.8
2003-12-27 0.972174 0.9762 0.837590398726863 -4.7 -0.5 -4.8
2003-12-28 0.815516 0.78524 0.837590398726863 -2 0 -4.8
2003-12-29 0.464816 0.460825 0.837590398726863 -4.6 -5.5 -3.2
2003-12-30 0.619434 0.76696 0.837590398726863 -3.5 -2.7 -2.7
2003-12-31 0.617501 0.64604 0.837590398726863 -4.4 -1.3 -2.8
2004-12-01 0.989365 0.983265 0.837590398726863 -3.8 4 -3.6
2005-12-01 0.44236 0.455174 0.837590398726863 -2.6 -4.5 -2.7
2005-12-02 0.932077 0.991038 0.837590398726863 -5.8 -2.1 -1.2
2005-12-03 0.985781 0.975349 0.837590398726863 -5.2 1 -2.2
2005-12-04 0.956969 0.889379 0.837590398726863 -5.1 1.4 -2.8
2005-12-05 0.987728 0.972812 0.837590398726863 -0.7 5.5 -2
2005-12-06 0.980649 0.980998 0.837590398726863 -3.2 4.5 -4.6
2005-12-07 0.61393 0.551346 0.837590398726863 -0.8 2.6 -2.7
2005-12-08 0.909282 0.978601 0.837590398726863 -3 2.5 -0.8
2005-12-09 0.975519 0.951985 0.837590398726863 -3.2 2.7 -1.5
2005-12-10 0.969893 0.96804 0.837590398726863 -2.4 5.5 -1.6
2005-12-11 0.893663 0.766856 0.837590398726863 2.1 4.4 -2.6
2005-12-12 0.931301 0.886472 0.837590398726863 -1.6 2.1 -2.5
2005-12-13 0.973729 0.953988 0.837590398726863 -2 3.2 -2
2005-12-14 0.959467 0.875779 0.837590398726863 1.6 2.5 -2.4
2005-12-15 0.96681 0.853303 0.837590398726863 0.4 3.6 -3.6
2005-12-16 0.971149 0.455179 0.837590398726863 6.1 -2.9 -3.4
2005-12-17 0.526148 0.48949 0.837590398726863 2.7 -3.8 -2.7
2005-12-18 0.493915 0.460937 0.837590398726863 -4.2 1.6 -2.5
2005-12-19 0.66187 0.598279 0.837590398726863 -1.2 1.5 -3.6
2005-12-20 0.748101 0.697014 0.837590398726863 3 2.8 -5.6
2005-12-21 0.545529 0.463357 0.837590398726863 0.999999 -3.7 -6.1
2005-12-24 0.950222 0.705355 0.837590398726863 4.2 -3.2 -7.1
2005-12-25 0.500823 0.486788 0.837590398726863 -0.7 -4.9 -4.9
2005-12-26 0.611627 0.895319 0.837590398726863 -7.8 -5.5 -4.9
2005-12-27 0.474708 0.46506 0.837590398726863 -1.8 -5.3 -4.9
2005-12-28 0.435228 0.869068 0.837590398726863 -4.8 -3 -3.5
2005-12-29 0.829076 0.676564 0.837590398726863 -1.7 -0.7 -5.3
2005-12-30 0.445015 0.522792 0.837590398726863 -2.3 -4.8 -2.2
2003-12-01 0.563711 0.520226 0.835151998730569 -1.1 -1.1 -7.4
2003-12-02 0.865685 0.836385 0.835151998730569 -0.5 -3.8 -3.1
2003-12-03 0.975112 0.824497 0.835151998730569 -0.200001 -4.1 -4.8
2003-12-04 0.55701 0.431469 0.835151998730569 4.4 -4.6 -4.9
2003-12-05 0.482297 0.654485 0.835151998730569 -2.2 -2.9 -1.5
2003-12-06 0.462782 0.519265 0.835151998730569 -5.5 -2.9 -1.9
2003-12-07 0.630709 0.981655 0.835151998730569 -7.2 -3.5 -1.4
2003-12-08 0.988567 0.989063 0.835151998730569 -2 -3.4 -3.4
2003-12-09 0.655549 0.424299 0.835151998730569 -0.5 -4.7 -5.6
2003-12-10 0.50299 0.814768 0.835151998730569 -7.7 -5.2 -3.4
2003-12-11 0.790324 0.972689 0.835151998730569 -5.3 -4.7 -3.1
2003-12-12 0.635366 0.593265 0.835151998730569 -2.8 -3.9 -2.2
2003-12-13 0.536814 0.730893 0.835151998730569 -7.5 -1.5 -0.6
2003-12-14 0.748132 0.98662 0.835151998730569 -6.7 -4.2 -2
2003-12-15 0.969219 0.964072 0.835151998730569 -1.6 -3.5 -5.1
2003-12-16 0.911235 0.891701 0.835151998730569 0.7 -2 -5
2003-12-17 0.899387 0.925894 0.835151998730569 2 1.1 -2.3
2003-12-18 0.899409 0.90571 0.835151998730569 4.1 2.4 -3.5
2003-12-19 0.857224 0.603844 0.835151998730569 8 1.3 -5.9
2003-12-20 0.479278 0.590147 0.835151998730569 -0.9 -2 -0.9
2003-12-21 0.976243 0.749767 0.835151998730569 -0.700001 -2.6 -2.8
2003-12-22 0.818287 0.620444 0.835151998730569 3.3 -2.4 -4.6
2003-12-23 0.471535 0.499425 0.835151998730569 -0.8 -2.3 -4.7
2003-12-24 0.379187 0.408258 0.835151998730569 -3.5 -4.9 -2.9
2003-12-25 0.44523 0.664621 0.835151998730569 -6.1 -4.1 -2.6
2003-12-26 0.783301 0.97427 0.835151998730569 -6.4 -1.9 0.2
2003-12-27 0.972174 0.976967 0.835151998730569 -4 -3.1 -5
2003-12-28 0.815516 0.78023 0.835151998730569 -2.9 -1.9 -3.8
2003-12-29 0.464816 0.482368 0.835151998730569 -4.2 -5.4 -1.9
2003-12-30 0.619434 0.70688 0.835151998730569 -2.5 -3.4 -1.6
2003-12-31 0.617501 0.68975 0.835151998730569 -5.1 -0.9 -1.5
2004-12-01 0.989365 0.996959 0.835151998730569 -2.7 0.3 -3.4
2005-12-01 0.44236 0.471465 0.835151998730569 -3.2 -5.2 -2.8
2005-12-02 0.932077 0.989149 0.835151998730569 -5.7 -4.5 -1.9
2005-12-03 0.985781 0.977904 0.835151998730569 -4.3 -2.4 -3.3
2005-12-04 0.956969 0.971033 0.835151998730569 -4.1 0.2 -3.4
2005-12-05 0.987728 0.98161 0.835151998730569 0 2.4 -3
2005-12-06 0.980649 0.974396 0.835151998730569 -2.7 0.7 -4.7
2005-12-07 0.61393 0.574492 0.835151998730569 -1.7 0.6 -2.4
2005-12-08 0.909282 0.971148 0.835151998730569 -1.7 -1.5 -1.1
2005-12-09 0.975519 0.970085 0.835151998730569 -1.9 -0.9 -2.5
2005-12-10 0.969893 0.980738 0.835151998730569 -1 2.2 -2.6
2005-12-11 0.893663 0.778273 0.835151998730569 1.7 2.3 -3.5
2005-12-12 0.931301 0.94455 0.835151998730569 -1.7 -1.1 -2.8
2005-12-13 0.973729 0.942079 0.835151998730569 -0.700001 1.1 -2.7
2005-12-14 0.959467 0.879387 0.835151998730569 1.2 0.2 -3.2
2005-12-15 0.96681 0.905389 0.835151998730569 0.0999994 0.2 -4.2
2005-12-16 0.971149 0.459306 0.835151998730569 5.3 -3.4 -3.4
2005-12-17 0.526148 0.465303 0.835151998730569 2.2 -4.3 -3
2005-12-18 0.493915 0.484487 0.835151998730569 -4.1 1.3 -3
2005-12-19 0.66187 0.560135 0.835151998730569 -1.1 -0.4 -3.7
2005-12-20 0.748101 0.684181 0.835151998730569 2.8 -0.0999999 -6.2
2005-12-21 0.545529 0.525512 0.835151998730569 0.299999 -3.6 -6.1
2005-12-24 0.950222 0.743017 0.835151998730569 4.5 -4.6 -7.1
2005-12-25 0.500823 0.420242 0.835151998730569 -0.900001 -5 -5
2005-12-26 0.611627 0.868501 0.835151998730569 -8.4 -5.7 -4.5
2005-12-27 0.474708 0.426313 0.835151998730569 -2.7 -5.9 -4.5
