station goes
0.904897384538406 1
0.929621609222313 1
0.88805998444077 0.986879
0.539992801416927 0.712617
0.382806019171792 0.442439
0.776858676594434 0.943585
0.733541644411413 0.895727
0.632659377218785 0.743491
0.893747116370747 0.95713
0.885746700744991 0.952093
0.917182260813794 0.980458
0.796538746726371 0.929436
0.772403211766537 0.841057
0.948616750620356 0.975085
0.944669747100223 0.964502
0.864352089406859 0.952325
0.942531378655569 0.985705
0.738057739340515 0.8197
0.685257887753117 0.822149
0.637183895000599 0.806017
0.956129448588363 0.952843
0.915139820674438 0.935805
0.949802206644229 0.95731
0.961539937889019 0.956397
0.943431315831551 0.966827
0.490467701316343 0.56164
0.944716898019879 0.964701
0.869047089373 0.906013
0.830573190903743 0.936058
0.968410245966703 0.947899
0.969060108607641 0.965983
0.942350804604232 0.948093
0.873428984143783 0.93526
0.611013560436559 0.686108
0.700367982897955 0.628298
0.970397692931845 0.948708
0.443078249907962 0.496015
0.979151735777471 0.967688
0.902924450218007 0.92719
0.971425306043973 0.969272
0.989244608197018 0.987532
0.763401956794294 0.73
0.586633585775048 0.637643
0.35339323611169 0.603109
0.67737313351213 0.720684
0.85691321197946 0.894544
0.664271108280084 0.771843
0.518042154898521 0.555338
0.936276425808041 0.95742
0.972846602675913 0.968545
0.714551131310189 0.754236
0.552233291055169 0.467821
0.761035304895757 0.824619
0.822712181010661 0.940316
0.887000662063624 0.768531
0.736115342682239 0.654784
0.928642407278817 0.979287
0.842815632627255 0.896009
0.769841140448423 0.789235
0.727672701904891 0.928323
0.968641619049567 0.978467
0.653413440107287 0.654028
0.295683740317858 0.367778
0.458362796741403 0.625191
0.866171118228236 0.926709
0.934276527986647 0.977211
0.919487425873375 0.947016
0.684518210497192 0.74507
0.679500166486219 0.629015
0.975338356038721 0.964343
0.978339347254412 0.9725
0.966874760152881 0.981251
0.943958793391594 0.961152
0.961663434361877 0.977786
0.576083911148099 0.608453
0.956775476134614 0.955045
0.865597727399275 0.916855
0.794932266806316 0.82888
0.987121057297488 0.973375
1.00202491059423 0.982098
0.980006207133287 0.981055
0.975156446960419 0.984802
0.967564660541912 0.979594
0.943127474633066 0.974776
0.94421381865597 0.984946
0.908785379344374 0.898668
0.949380155892705 0.97483
0.964667553380962 0.984134
0.951974091987685 0.989909
0.936588503525802 0.956811
0.957605954724964 0.95633
0.967478905901184 0.980158
0.974608081016341 0.976475
0.959536439322461 0.973085
0.947343284525282 0.966255
0.93801675672576 0.976618
0.928773123525361 0.973092
0.914070656744061 0.968731
0.929899293900979 0.959297
0.937469238811172 0.968361
0.961671970542487 0.973485
0.941720695577234 0.982971
0.927377624449936 0.962344
0.921388577704685 0.976419
0.951314149443348 0.974277
0.950958837501593 0.974515
0.947686089380144 1
0.00284557861506238 0.794163
0.936858608751837 0.907827
0.976078575659853 0.989977
0.979256503521611 0.979642
0.974222951206799 0.930176
0.974771345106848 0.921761
0.986437667380875 0.981564
0.987124455937473 0.953916
0.971274687350355 0.972395
0.955463738024512 0.924258
0.964636175104548 0.912802
0.996086161719553 0.912179
0.999889814191958 0.917313
0.989864944430101 0.92589
0.97709872062723 0.958566
1.00617412725548 0.934588
0.992090007289698 0.943792
0.996311557849423 0.966963
0.967269166455979 0.974814
0.946386743526064 0.974864
0.942423038592912 0.971255
0.924372478362347 0.965939
0.897654476853648 0.96809
0.882485329959387 0.982437
0.661213500649463 0.797436
0.886542224433668 0.979824
0.908803751242482 0.981612
0.925466739936112 0.987725
0.910479398529402 0.98036
0.898371584891728 0.954961
0.813614064987002 0.809235
0.550705656846084 0.92526
0.663303754757429 0.766926
0.882091819418237 0.970835
0.858267007373923 0.762406
0.90794383556063 0.930289
0.916786258375926 0.970774
0.93802891498225 0.969747
0.951176158771932 0.984789
0.922272625105503 0.98983
0.916708068447437 0.92999
0.942042735050311 1
0.946804468677305 0.986899
0.935228813527372 0.997228
0.504884708001353 0.817329
0.897066328239904 0.995571
0.816550446242849 0.917751
0.856059703472298 0.960739
0.912241731706967 0.988455
0.885937834781068 1
0.923283165310473 1
0.91543652600139 1
0.879129965691866 0.941628
0.923154804960851 0.997812
0.914792002843797 0.995679
0.906368608363148 0.958924
0.940805584231647 0.950155
0.921725187901348 0.964674
0.923061404626762 0.991618
0.935685863550162 0.955164
0.923565068169711 0.921498
0.932017616256053 0.978992
0.905126290049047 0.957947
0.58791285792755 1
0.861854740915333 1
0.867853282824959 0.997391
0.713651885853396 0.933709
0.402804608695491 0.618767
0.486435153365092 0.602508
0.23111405126546 0.441693
0.642736514307864 0.877103
0.838921668937121 0.982731
0.311119327453029 0.61001
0.611564941844615 0.779613
0.216499647781221 0.499077
0.189444317002953 0.478422
0.458076208106579 0.776983
0.919932685354522 0.98996
0.958988816989545 0.896759
0.59882917968892 0.890555
0.772441127788546 0.946537
0.659963473133689 0.826191
0.805583527094441 0.946627
0.670508920817565 0.924765
0.859734994413058 0.972694
0.868480959642882 0.967667
0.652299880151684 0.864369
0.761873667457318 0.973693
0.530112284295517 0.7616
0.319676447604034 0.548443
0.000653995619804727 0.523677
0.283355963882814 0.580608
0.181553321230442 0.530883
0.0943333281164461 0.365007
0.108725701392264 0.36447
0.709330281463065 0.975028
0.744224469788705 0.984101
0.742698325287258 0.957318
0.136679124538274 0.378127
0.50938598540576 0.89824
0.106946354730666 0.387177
0.51151324290588 0.844153
0.849237154369722 0.990023
0.718865305232765 0.94979
0.80690608465045 0.96842
0.300298161797354 0.512843
0.486434798909773 0.768276
0.760411083175704 0.937909
0.570626843262002 0.795898
0.485336619099178 0.763195
0.142695480408453 0.417732
0.216095391420654 0.521891
0.154322826286357 0.478802
0.146634694700934 0.466757
0.125773275929971 0.411478
0.111742036937922 0.378629
0.123985041892991 0.351759
0.142497066658431 0.392538
0.205694675563467 0.57303
0.178586028272985 0.497851
0.556824346878654 0.932667
0.433075713791063 0.768171
0.62871284118172 0.926122
0.290124989910832 0.601616
0.30602569364262 0.658502
0.455089408137579 0.784969
0.258644155138841 0.532313
0.393487702761929 0.822172
0.519972098905229 0.820022
0.614834354472115 0.867429
0.823933664291829 0.975207
0.500179593776248 0.680317
0.313286958772055 0.516007
0.46274341340319 0.657414
0.424877166882241 0.645742
0.780856370541243 0.978858
0.79543555524042 0.974366
0.84767845717067 0.977845
0.834249701559944 0.959949
0.81564934666664 0.968219
0.844837241224962 0.958681
0.82631699423623 0.962494
0.833967786105194 0.955136
0.441221057724674 0.616984
0.762228766478491 0.89954
0.684501210061509 0.88657
0.199408240414272 0.360186
0.46415901590023 0.590349
0.459762762245067 0.633616
0.59107755426922 0.767984
0.364746933583174 0.622325
0.423132856515826 0.609293
0.254335566664726 0.532378
0.751250895298182 0.802948
0.661090337811441 0.882544
0.201542058782844 0.479224
0.68987039512674 0.743822
0.764555348075452 0.960711
0.762109580983606 0.924783
0.680190896338155 0.84604
0.328313193539546 0.515964
0.611774916532211 0.75813
0.662322283701268 0.856063
0.886785842913819 0.970343
0.832646632478626 0.950101
0.84229088100528 0.940211
0.86424087371382 0.971918
0.856987785495935 0.940808
0.874378057897849 0.957733
0.891493910067921 0.961317
0.892266856614447 0.955746
0.889057556661396 0.95214
0.897782128289243 0.956921
0.867152917354865 0.944386
0.887635704254192 0.960487
0.873057706323906 0.946273
0.897065939524854 0.950403
0.882692232785703 0.944897
0.910104256307305 0.972982
0.907156164285619 0.954309
0.878235651952104 0.939063
0.783263462222642 0.812863
0.854753910239938 0.943893
0.881565596865611 0.946047
0.748865975439958 0.860814
0.812040893812687 0.903939
0.892249296734313 0.962827
0.904073449710419 0.976949
0.773417758865248 0.846058
0.980946419770737 0.952884
0.93212666409583 0.92473
0.989683854241997 0.976878
0.969318233247213 0.940024
0.938285314082062 0.911622
0.904991058474508 0.802614
0.639646283017322 0.673622
0.760116060576399 0.652432
0.829064794092224 0.817106
0.00335501357082733 0.890282
0.990229989386467 0.964867
0.99388929447666 0.965159
0.986887958241781 0.97227
0.986078895517148 0.967628
1.00650184944877 0.954751
0.984097917762839 0.980619
1.01049089598487 0.972433
1.01889451803162 0.973049
0.99762020046671 0.963876
0.997273907708718 0.965446
0.752743345650121 0.781056
1.02583110167935 0.926488
1.01208178084525 0.928699
0.917819749513437 0.860308
0.949977185432538 0.911395
0.970631171374635 0.905229
1.03113809286955 0.962931
1.03744843129182 0.963565
1.02962186020533 0.963738
1.02756053399017 0.968714
1.02557837802641 0.980427
1.03777537058644 0.981242
1.0077743535975 0.967461
0.942918883363481 0.95837
0.969742122531066 0.967895
0.955058625396763 0.980415
0.97918946937636 0.954651
0.970181233308749 0.964447
0.961251338994217 0.948077
0.955158213984836 0.973654
0.946377327114939 0.972277
0.940426791319971 0.964922
0.937301445922006 0.974573
0.914950398215934 0.9559
0.815529086322966 0.868106
0.889749557120126 0.965726
0.840062696623147 0.909685
0.81798260743947 0.92812
0.919896343809136 0.973498
0.94200310049464 0.971937
0.928365419141275 0.96093
0.898252462977734 0.953335
0.912283048555906 0.962958
0.901569069529431 0.946821
0.948829737521349 0.951223
0.935485529439658 0.966599
0.935994946127304 0.963735
0.900651510223558 0.957796
0.895732820169201 0.961847
0.893633045967095 0.95557
0.894358017269165 0.965964
0.8480304499977 0.941566
0.834961999037716 0.906075
0.896895579822052 0.96754
0.847827281309509 0.969508
0.887760117706015 0.972655
0.883264364369253 0.975616
0.901134727450876 0.955556
0.885587408833266 0.951487
0.912019261211129 0.965163
0.918975577936945 0.97199
0.906370318966384 0.954209
0.924701932857233 0.977967
0.926262239669779 0.972064
0.888404137395418 0.975874
0.841991898508492 0.951076
0.871894334896776 0.968272
0.867932874504493 0.960402
0.849801320945182 0.952865
0.891461063980753 0.966366
0.899105294776149 0.957277
0.889678084880164 0.950339
0.886000194502851 0.976912
0.896733709175998 0.968379
0.919102690653552 0.963982
0.912757983772095 0.967583
0.906440549729668 0.942254
0.914666897603299 0.969513
0.920086055185029 0.975578
0.899316126197762 0.976537
0.904840575233015 0.964489
0.901645466326089 0.95209
0.904381134739099 0.974447
0.904237546743793 0.975226
0.898222245158966 0.973794
0.91012058972967 0.974625
0.907234702487792 0.971265
0.904387856588108 0.965179
0.889517154706548 0.96175
0.892754357429834 0.960768
0.871771905059506 0.965399
0.826294672781051 0.927581
0.86010361342375 0.978285
0.863502020061205 0.969049
0.888580332023208 0.958638
0.873644328172878 0.963782
0.880416553503516 0.982724
0.862306463776784 0.962113
0.812714700052951 0.970675
0.791103403877019 0.956419
0.753516549388949 0.882362
0.772883729451936 0.849494
0.830823587771289 0.940338
0.863677036954923 0.969715
0.874314883921114 0.969979
0.891593544839836 0.963198
0.883030677551626 0.981531
0.86788246202738 0.962133
0.882257479905013 0.950198
0.880286800201782 0.961374
0.86836506495604 0.956901
0.869743637248192 0.978577
0.874549651401064 0.975782
0.913283849926108 0.951249
0.887872242326279 0.963674
0.893009934311913 0.961134
0.881046577127168 0.947101
0.886297731904302 0.945407
0.867277189354825 0.94749
0.872597944119276 0.967521
0.885081114967248 0.972206
0.89776339685833 0.97179
0.871367654442104 0.971573
0.94531174151108 0.96715
0.95876214690362 0.97531
0.943297209297876 0.973289
0.909330225849175 0.972065
0.871246787783164 0.97721
0.669110990224695 0.852332
0.69251910468053 0.753204
0.965097653512782 0.969563
0.937026231956142 0.980952
0.805219382046554 0.937584
0.908245167469576 0.97216
0.891614667847653 0.959204
0.933861303491731 0.962288
0.905306725355854 0.973129
0.924347043740359 0.963587
0.887244687504646 0.972377
0.898348256250636 0.962875
0.872767064420704 0.975751
0.855044221521782 0.972898
0.862027579113543 0.965008
0.873332635588032 0.969647
0.872128781129357 0.963033
0.841023918578325 0.976934
0.848139306886334 0.978484
0.781560588933387 0.891872
0.827693746713578 0.907516
0.936461102534691 0.976833
0.900075683253562 0.977302
0.885510329900631 0.975472
0.838928149386968 0.968535
0.860122482132954 0.978245
0.673951308877689 0.857317
0.889618750821292 0.974185
0.549885402663622 0.74779
0.531178088128302 0.617225
0.143580965365506 0.343557
0.627899193268064 0.899104
0.867665358134051 0.989496
0.851095826353217 0.972685
0.575972926919097 0.796128
0.420964656548072 0.669314
0.789082472666267 0.939425
0.0459492367122012 0.377195
0.474096827519833 0.775446
0.723002741226005 0.899121
0.829525334332249 0.992001
0.794894498350378 0.980128
0.824040458124285 0.891522
0.869540974011976 0.934483
0.817681634291647 0.935776
0.48966675927452 0.645197
0.227666480936508 0.467083
0.829404581115568 0.980007
0.808744645000788 0.935572
0.650624163744763 0.781313
0.224603072233531 0.517656
0.517178444185813 0.771417
0.545258591692362 0.752302
0.597416631806512 0.799191
0.590734319161729 0.791385
0.415305378768079 0.759577
0.783119571997697 0.978978
0.28162430781089 0.828685
0.388936233064816 0.66278
0.317454289881625 0.615273
0.464365874822595 0.772501
0.120182518324887 0.447298
0.452629071924525 0.756937
0.828714225737418 0.994867
0.783180266905764 0.98977
0.788952093834508 0.99507
0.768357437913818 0.968585
0.71422279837436 0.980234
0.286304359647592 0.571233
0.442349968007785 0.703864
0.836404237286053 0.973905
0.782786589650612 0.977672
0.766373548428495 0.98419
0.80509679606006 0.974401
0.788192682076735 0.987334
