station goes
5.47528294892447 6.27244
5.74595335443586 6.30642
5.3451502969244 6.1496
2.37516023975488 3.75006
1.02618471418596 1.49763
4.21641735247201 5.62656
3.95269213414349 5.38479
3.16560754151253 4.09924
5.52017888584068 6.07702
5.4623831583684 6.05575
5.86338616820707 6.38093
4.57470622911267 5.8208
4.4965548174683 5.08589
6.23088315908694 6.38255
6.05094623820936 6.23981
5.09504253975795 5.69103
4.15660792635799 4.67466
3.37463997301572 4.47357
3.27488813592656 4.65288
6.24769990531601 6.13156
5.93933833028943 5.95714
6.14633191113752 6.07234
6.21969097432261 5.9805
5.9514898731745 5.97058
1.85492725014976 2.37644
6.08908598999049 6.17318
5.53519933235457 5.6922
4.88141909075615 5.68535
7.09184927438906 6.53641
6.8906802453875 6.73725
6.67119808386146 6.51957
5.85914881896144 6.19564
3.08915838946738 3.70944
3.89285210322516 3.20993
6.65279272610717 6.30443
1.67293031206072 2.05782
6.6427323400921 6.35392
5.89537629786838 5.96449
6.52929650451143 6.28819
7.29010428729093 6.8315
4.47463744076582 4.00435
3.02363240289153 3.39836
0.810873951827925 2.89781
3.72803310841876 4.06421
5.52467354901079 5.72648
3.69910299517301 4.60393
2.22018311316147 2.4895
6.29928528826479 6.33675
7.0670245715605 6.69058
4.37172104984085 4.50282
2.50894836074519 1.82279
4.41998193024525 4.96455
5.07240144876234 6.06238
5.49726951151772 4.40867
4.35495660100491 3.54056
6.20643031836933 6.61124
5.62848042407373 5.98918
4.58353101766045 4.72427
4.34547724226258 6.09486
6.66771136039371 6.61271
3.74270546976898 3.599
0.313892347756367 0.89044
1.55557174957468 2.88017
5.21428409923736 5.68987
5.99187700655913 6.21779
5.96588243750553 6.19159
3.69662569983273 4.19582
3.82348055368996 3.34809
6.63283898515188 6.43937
6.81712317178985 6.62013
6.81620186448353 6.82733
6.5504617467664 6.63245
6.80722635321899 6.70179
2.73516500865166 3.03749
6.38276601492664 6.25067
5.52743416198724 5.97518
5.20606977970191 5.4729
7.83946629222224 7.42597
7.94407728708232 7.49757
7.35280412156742 7.16631
7.06060553121936 6.91116
6.68020589241272 6.59586
6.50730733737545 6.51398
6.37886557411755 6.58863
5.75285886871298 5.60319
6.51539853927129 6.43913
6.61483936312904 6.64937
6.28135977279008 6.58547
6.624734216339 6.75777
6.086076480257 5.98481
6.41638212127616 6.29124
7.04807776148272 6.68744
6.84129359600819 6.58269
6.55250853021041 6.43328
5.94467709850352 6
5.7448702004884 5.89521
5.59851466105995 5.80736
5.67906216510192 5.73313
5.74204120450242 5.78287
6.35957292308375 6.27978
6.02981271625686 6.29502
5.85292558844783 6.0808
5.79672254473826 6.20135
6.50388642565894 6.4602
6.60748135492951 6.61189
6.32938892909588 6.51168
4.95570484719158 4.87621
6.7496719852465 6.31164
6.92837370491093 7.10125
7.51566839894678 7.24414
7.07816542676415 6.61008
7.53012919562578 6.86029
7.60329801252535 7.43531
7.20772357633016 6.82797
6.91957431148655 6.92025
7.03672764440222 6.66383
7.11642904058672 6.39093
6.93173905803681 6.5547
7.08203311832439 6.55651
7.0710799020245 6.74636
6.30662416200878 6.50374
6.24359011240893 6.456
6.32635827068661 6.52561
